Pid      Process              Block      Variable                       Value
-------- -------------------- ---------- ------------------------------ -----
    1668 mspaint.exe          0x00010000 USERPROFILE                    C:\Documents and Settings\Administrator
    1668 mspaint.exe          0x00010000 windir                         C:\WINDOWS
    1604 svchost.exe          0x00010000 ALLUSERSPROFILE                C:\Documents and Settings\All Users
    1604 svchost.exe          0x00010000 CommonProgramFiles             C:\Program Files\Common Files
    1604 svchost.exe          0x00010000 COMPUTERNAME                   XPBASELINE
    1604 svchost.exe          0x00010000 ComSpec                        C:\WINDOWS\system32\cmd.exe
    1604 svchost.exe          0x00010000 FP_NO_HOST_CHECK               NO
    1604 svchost.exe          0x00010000 NUMBER_OF_PROCESSORS           1
    1604 svchost.exe          0x00010000 OS                             Windows_NT
    1604 svchost.exe          0x00010000 Path                           C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem
    1604 svchost.exe          0x00010000 PATHEXT                        .COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH
    1604 svchost.exe          0x00010000 PROCESSOR_ARCHITECTURE         x86
    1604 svchost.exe          0x00010000 PROCESSOR_IDENTIFIER           x86 Family 6 Model 69 Stepping 1, GenuineIntel
    1604 svchost.exe          0x00010000 PROCESSOR_LEVEL                6
    1604 svchost.exe          0x00010000 PROCESSOR_REVISION             4501
    1604 svchost.exe          0x00010000 ProgramFiles                   C:\Program Files
    1604 svchost.exe          0x00010000 SystemDrive                    C:
    1604 svchost.exe          0x00010000 SystemRoot                     C:\WINDOWS
    1604 svchost.exe          0x00010000 TEMP                           C:\WINDOWS\TEMP
    1604 svchost.exe          0x00010000 TMP                            C:\WINDOWS\TEMP
    1604 svchost.exe          0x00010000 USERPROFILE                    C:\Documents and Settings\LocalService
    1604 svchost.exe          0x00010000 windir                         C:\WINDOWS
    1916 cmd.exe              0x00010000 ALLUSERSPROFILE                C:\Documents and Settings\All Users
    1916 cmd.exe              0x00010000 APPDATA                        C:\Documents and Settings\Administrator\Application Data
    1916 cmd.exe              0x00010000 CLIENTNAME                     Console
    1916 cmd.exe              0x00010000 CommonProgramFiles             C:\Program Files\Common Files
    1916 cmd.exe              0x00010000 COMPUTERNAME                   XPBASELINE
    1916 cmd.exe              0x00010000 ComSpec                        C:\WINDOWS\system32\cmd.exe
    1916 cmd.exe              0x00010000 FP_NO_HOST_CHECK               NO
    1916 cmd.exe              0x00010000 HOMEDRIVE                      C:
    1916 cmd.exe              0x00010000 HOMEPATH                       \Documents and Settings\Administrator
    1916 cmd.exe              0x00010000 LOGONSERVER                    \\XPBASELINE
    1916 cmd.exe              0x00010000 NUMBER_OF_PROCESSORS           1
    1916 cmd.exe              0x00010000 OS                             Windows_NT
    1916 cmd.exe              0x00010000 Path                           C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem
    1916 cmd.exe              0x00010000 PATHEXT                        .COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH
    1916 cmd.exe              0x00010000 PROCESSOR_ARCHITECTURE         x86
    1916 cmd.exe              0x00010000 PROCESSOR_IDENTIFIER           x86 Family 6 Model 69 Stepping 1, GenuineIntel
    1916 cmd.exe              0x00010000 PROCESSOR_LEVEL                6
    1916 cmd.exe              0x00010000 PROCESSOR_REVISION             4501
    1916 cmd.exe              0x00010000 ProgramFiles                   C:\Program Files
    1916 cmd.exe              0x00010000 PROMPT                         $P$G
    1916 cmd.exe              0x00010000 SESSIONNAME                    Console
    1916 cmd.exe              0x00010000 SystemDrive                    C:
    1916 cmd.exe              0x00010000 SystemRoot                     C:\WINDOWS
    1916 cmd.exe              0x00010000 TEMP                           C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp
    1916 cmd.exe              0x00010000 TMP                            C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp
    1916 cmd.exe              0x00010000 Trinity                        ICrackedtheIRSd-base
    1916 cmd.exe              0x00010000 USERDOMAIN                     XPBASELINE
    1916 cmd.exe              0x00010000 USERNAME                       Administrator
    1916 cmd.exe              0x00010000 USERPROFILE                    C:\Documents and Settings\Administrator
    1916 cmd.exe              0x00010000 windir                         C:\WINDOWS
